sample_time_ns,tf_time_ns,tf_age_ms,frame_id,child_frame_id,x,y,z,qx,qy,qz,qw
1783426854535557401,1.783426854509958e+18,25.599408,base_link,winch_link,10.94230381991256,1.165774589130871,-0.7470198047529769,-0.000624537159171101,0.009935721386052377,0.0585251384695917,0.9982362944518651
1783426854635549373,1.7834268546082778e+18,27.271639,base_link,winch_link,10.926823708361662,1.164222033489824,-0.7564250947303783,-0.000624537159171101,0.009935721386052377,0.0585251384695917,0.9982362944518651
1783426854735555242,1.7834268547105452e+18,25.00997,base_link,winch_link,10.787868553853638,1.1501874807415593,-0.8292306098092189,-0.0009909700196009542,0.01865374778322396,0.05851640086685927,0.9981116603374841
1783426854835548025,1.783426854809358e+18,26.190017,base_link,winch_link,10.777480682976174,1.1491565405471105,-0.8581509761128444,-0.0009903817579497067,0.01865377234950524,0.058516769365081205,0.9981116388581892
1783426854935564263,1.7834268549107827e+18,24.781438,base_link,winch_link,10.75421193121877,1.1468228319269989,-0.8721828405964208,-0.0009903817579497067,0.01865377234950524,0.058516769365081205,0.9981116388581892
1783426855035553561,1.7834268550091904e+18,26.363043,base_link,winch_link,10.864595133549345,1.158013714163788,-0.8618314790800302,-0.0006227627655560655,0.009935795486162104,0.05852622854715364,0.9982362309126239
1783426855135638999,1.7834268551075e+18,28.139042,base_link,winch_link,10.83094946162151,1.1546392677054875,-0.8820370359525884,-0.0006227627655560655,0.009935795486162104,0.05852622854715364,0.9982362309126239
1783426855235541122,1.7834268552098734e+18,25.667594,base_link,winch_link,10.8099899950027,1.1525481102045638,-0.9169434294564889,-0.0006221700308453286,0.00993582023924212,0.05852658984389842,0.9982362098530939
1783426855335615298,1.783426855308279e+18,27.336144,base_link,winch_link,10.794127554276416,1.1509681575862754,-0.9486681825388147,-0.0006215766659332775,0.009935845018639804,0.05852695010642542,0.9982361888538474
1783426855435673866,1.7834268554106583e+18,25.015458,base_link,winch_link,10.780782636373145,1.1496407019618622,-0.9787790979068509,-0.0006209826726273689,0.00993586982427993,0.058527309333636555,0.998236167914948
1783426855535630942,1.783426855509361e+18,26.270088,base_link,winch_link,10.767801822447257,1.1483388068277582,-0.9864873939353526,-0.0006209826726273689,0.00993586982427993,0.058527309333636555,0.998236167914948
1783426855635560647,1.783426855611647e+18,23.913545,base_link,winch_link,10.628350437088683,1.1342542711864558,-1.0588458750253895,-0.0009874307988209446,0.0186538955839408,0.05851859646539758,0.9981115323588245
1783426855735537651,1.783426855709898e+18,25.639643,base_link,winch_link,10.612248339749616,1.1326502551728599,-1.090359017972734,-0.0009868386961170454,0.018653920310627677,0.058518958795259916,0.9981115112390756
1783426855835629922,1.7834268558122514e+18,23.378484,base_link,winch_link,10.586233643936643,1.1300411473734218,-1.105672999654119,-0.0009868386961170454,0.018653920310627677,0.058518958795259916,0.9981115112390756
1783426855935623537,1.7834268559108209e+18,24.802769,base_link,winch_link,10.696034823625,1.1411739137738603,-1.0947298884766674,-0.0006191969518216235,0.009935944397422453,0.05852838078566699,0.9982361054613654
1783426856035637971,1.7834268560089994e+18,26.638481,base_link,winch_link,10.671923792804034,1.1387666998673378,-1.130613264051295,-0.0006186004630656369,0.009935969307274188,0.0585287358607247,0.9982360847644898
1783426856135633119,1.783426856111303e+18,24.330144,base_link,winch_link,10.650327740521126,1.1366117228349113,-1.164889143990992,-0.0006180033549817405,0.009935994242989892,0.05852908989502692,0.9982360641282784
1783426856235566280,1.7834268562096878e+18,25.878522,base_link,winch_link,10.636480027631247,1.1352338601840808,-1.1945317191186644,-0.0006174056407958719,0.009936019204016796,0.05852944288077263,0.9982360435531861
