timestamp,pos_err_m,yaw_err_deg,pass
1754915610.3937461,0.041293449347665066,0.03433698813847463,1
1754915610.410839,0.0495228437217187,0.03433698813844919,1
1754915610.6109083,0.04120103789400531,0.029753931205370635,1
1754915610.612165,0.05219336346039402,0.029753931205357912,1
1754915610.8196833,0.050388578713499395,0.0379706487768578,1
1754915610.830862,0.061418609399076916,0.03797064877687053,1
1754915611.0066543,0.040440596681545836,0.03794332801884192,1
1754915611.0111237,0.045938978038829445,0.0379433280188292,1
1754915611.2019484,0.04164802346058445,0.03277287481725677,1
1754915611.2113585,0.049864991460996703,0.032772874817282215,1
1754915611.427745,0.05099608473355654,0.04436370583888291,1
1754915611.4337218,0.0592072634732705,0.04436370583890835,1
1754915611.6055715,0.042943519730880717,0.030156912365370887,1
1754915611.6108575,0.0512165939300643,0.030156912365370887,1
1754915611.8108044,0.044577033834534895,0.03507464856786912,1
1754915611.8110979,0.052813889653368036,0.03507464856786912,1
1754915611.9955702,0.042951639868423944,0.02821030845213353,1
1754915612.0110319,0.051247836269665545,0.02821030845213353,1
1754915612.1975904,0.04122579523951662,0.024330761003566286,1
1754915612.213458,0.04945139035439734,0.02433076100495301,1
1754915612.4117894,0.052744890514349864,0.0422463471978074,1
1754915612.4308605,0.06104435326351126,0.0422463471978074,1
1754915612.6163177,0.05015380807648957,0.027643402752269248,1
1754915612.6308992,0.05840975064392389,0.02764340275228197,1
1754915612.8100317,0.040636713785368504,0.03245868611706463,1
1754915612.8132977,0.04889200677601371,0.03245868611706463,1
1754915612.9984834,0.03782348097710376,0.01343660927854095,1
1754915613.010877,0.04877186073001884,0.01343660927855367,1
1754915613.2091398,0.04643746739701833,0.04801785704622645,1
1754915613.2114089,0.05467101246393456,0.04801785704621373,1
1754915613.4713671,0.0753504769103466,0.016243817027288967,1
1754915613.4908853,0.08557299790534742,0.016243817027276244,1
1754915613.6309257,0.05067509189273493,0.016817552917544595,1
1754915613.6318257,0.05930878288329193,0.01681755291751915,1
1754915613.806535,0.040761582622024166,0.033674459789097895,1
1754915613.810837,0.04903644806669884,0.033674459789085176,1
1754915613.9977913,0.04039196388421395,0.034582874948671426,1
1754915614.0109618,0.048575883183417524,0.03458287494865871,1
1754915614.1995037,0.03971628180129664,0.02688525175402889,1
1754915614.211368,0.04523500877886009,0.026885251754054332,1
1754915614.3992352,0.041267476986064096,0.03432332776017277,1
1754915614.4109263,0.0494724004453713,0.03432332776017277,1
1754915614.6247723,0.049973918585809476,0.004284155790380362,1
1754915614.6311228,0.05820718696711284,0.004284155790380362,1
1754915614.8126762,0.05190219423034681,0.022384157090939598,1
1754915614.8308723,0.0601839893206505,0.022384157090926875,1
1754915615.0059261,0.03901152399172265,0.020171175799842744,1
1754915615.0125787,0.04731612824644663,0.020171175799842744,1
1754915615.2033165,0.04302860444343819,0.03433698813844919,1
1754915615.2113888,0.05127301271250578,0.03433698813844919,1
1754915615.436068,0.05869658125978979,0.009461439181211862,1
1754915615.4509664,0.06700164646652183,0.009461439181211862,1
1754915615.610139,0.043040893382721955,0.03529321462218736,1
1754915615.6113782,0.05138159622624866,0.035293214622161916,1
1754915615.8059168,0.04148397816132791,0.033947667355669404,1
1754915615.8108377,0.049802558742537355,0.033947667355656685,1
1754915616.0088596,0.04109835109094775,0.034412120219255715,1
1754915616.0111356,0.049370223442609405,0.034412120219255715,1
1754915616.218703,0.04406141324756838,0.025184534650543048,1
1754915616.2308767,0.05229255981279548,0.025184534650543048,1
1754915616.4788132,0.07654663936627122,0.03261578046749147,1
1754915616.491072,0.004885423523351449,0.03261578046749147,1
1754915616.602138,0.04328019383869988,0.022083628767344536,1
1754915616.6109338,0.05154343376459695,0.022083628767344536,1
1754915616.7995715,0.042287094552407374,0.027021855537276478,1
1754915616.8110285,0.05055231740630829,0.027021855537276478,1
1754915617.0062041,0.04274934932953531,0.038155063884359096,1
1754915617.0109315,0.051466986294856035,0.038155063884359096,1
1754915617.218984,0.054978250709204354,0.02421464778836307,1
1754915617.2314262,0.0632886000412231,0.02421464778836307,1
1754915617.4216437,0.055268010095943745,0.03712370531968717,1
1754915617.4319253,0.06359752420374863,0.03712370531968717,1
1754915617.6231194,0.0493423199416397,0.02267102503595291,1
1754915617.6312516,0.057559618811241234,0.02267102503595291,1
1754915617.8009465,0.04357589106305761,0.026905742321348094,1
1754915617.810987,0.05216127699708185,0.026905742321348094,1
1754915618.0164473,0.04930971947971221,0.023326723194900135,1
1754915618.031408,0.05753174794176265,0.023326723194912857,1
1754915618.2003593,0.03895125293738983,0.015847666055135618,1
1754915618.2108939,0.047159141146962645,0.015847666055135618,1
1754915618.4042602,0.043154810665554495,0.031167780363461496,1
1754915618.412993,0.051419331158232565,0.031167780363448774,1
1754915618.600272,0.04311670129401473,0.030587214284023133,1
1754915618.610949,0.05132599533990978,0.030587214284023133,1
1754915618.8317711,0.06064411108085379,0.036153818457570805,1
1754915618.8522172,0.06910973915322655,0.036153818457570805,1
1754915619.0184023,0.05072083604802078,0.033155365411897036,1
1754915619.0310473,0.05900173568563974,0.033155365411897036,1
1754915619.2180355,0.052653986226157856,0.042287328332242254,1
1754915619.2308736,0.06092850489469475,0.042287328332242254,1
1754915619.413668,0.05402638412576422,0.038926875260634146,1
1754915619.430874,0.059531986626836134,0.038926875260634146,1
1754915619.6228752,0.049363032213504715,0.042895215168424275,1
1754915619.6308553,0.056044376268339156,0.04289521516703756,1
1754915619.7953932,0.03964093310628465,0.024672270462881146,1
1754915619.8107827,0.04787114132856013,0.024672270462868424,1
1754915620.01906,0.04676698872559887,0.04090079992949561,1
1754915620.0309284,0.05505766030943811,0.04090079992950833,1
1754915620.2304087,0.04530971095759278,0.013928382897166145,1
1754915620.2311125,0.053555083488500785,0.01392838289856559,1
1754915620.4219534,0.04915137461707874,0.03925472433959887,1
1754915620.4325857,0.057479576087731334,0.03925472434098559,1
1754915620.6130824,0.05254297656575664,0.024351251572043212,1
1754915620.6318824,0.060889463602280286,0.024351251572043212,1
1754915620.8539305,0.0708096247069577,0.03941864888112951,1
1754915620.8709712,0.0790594288258745,0.039418648881116784,1
1754915621.047317,0.0518281257181682,0.03454872400292314,1
1754915621.0509427,0.06029984843977712,0.034548724001574584,1
1754915621.2370703,0.05822427464843503,0.04029291309491659,1
1754915621.2510998,0.06661500621766732,0.04029291309355531,1
1754915621.412728,0.046002940725497404,0.03783404499235072,1
1754915621.4309123,0.05428572031400853,0.03783404499236344,1
1754915621.6633236,0.06314381989813452,0.0212844966335116,1
1754915621.671003,0.07145758654456119,0.0212844966335116,1
1754915621.8669527,0.06743839854865595,0.03428234662407131,1
1754915621.8729556,0.0729455868515566,0.03428234662408403,1
1754915622.016144,0.04678559308984644,0.023060345817816692,1
1754915622.030944,0.05503394120611828,0.02306034581780397,1
1754915622.2000394,0.03402581915153346,0.01743910013095981,1
1754915622.2124295,0.047003082841617604,0.017439100130972534,1
1754915622.4060247,0.04173803692453254,0.03488340327126143,1
1754915622.4109077,0.04998123584766214,0.034883403271286875,1
1754915622.6350257,0.06008705163457521,0.035901101457669664,1
1754915622.6509209,0.0685302343015447,0.035901101457656945,1
1754915622.8350406,0.06017175736180621,0.027322383860184537,1
1754915622.8514986,0.06851488885009882,0.02732238386019726,1
1754915623.0120022,0.04959801518079618,0.037642799696150135,1
1754915623.0308902,0.05790802656935242,0.03764279969616286,1
1754915623.2092113,0.044074599148545876,0.030546233148545057,1
1754915623.211062,0.0525464240292596,0.030546233148532335,1
1754915623.4120011,0.05325982515553735,0.045053554945690306,1
1754915623.430858,0.06152491845451036,0.045053554945703025,1
1754915623.6032112,0.044882904404633515,0.041440384874779,1
1754915623.6111503,0.05311963183229095,0.04144038487479173,1
1754915623.8363667,0.05822731286158237,0.028900157558622873,1
1754915623.8512504,0.066655854730117,0.028900157558622873,1
1754915624.0189102,0.05034294289771118,0.02431710062556976,1
1754915624.030932,0.05861288898216054,0.024317100625582483,1
1754915624.1998951,0.04099708896477944,0.03317585597911447,1
1754915624.2108707,0.04923421402656969,0.03317585597911447,1
1754915624.4135418,0.0475001992622521,0.021414270228339787,1
1754915624.4309669,0.05696835092934389,0.021414270228327065,1
1754915624.6259034,0.05002614445906982,0.028114685804185906,1
1754915624.630817,0.05834184137325594,0.028114685804185906,1
1754915624.8054125,0.04099492211394354,0.042382950980355265,1
1754915624.8147883,0.049184628648961996,0.042382950980342546,1
1754915625.0684233,0.05944061926114659,0.021407440040543773,1
1754915625.0712566,0.06775006620141245,0.021407440040543773,1
1754915625.2021623,0.042698563498422465,0.03451457305772191,1
1754915625.2109294,0.050895233630884135,0.03451457305772191,1
1754915625.430637,0.048563717559758544,0.03882442242387273,1
1754915625.4309454,0.056788158270218256,0.03882442242384729,1
1754915625.6346297,0.056922089503001434,0.012992646982757287,1
1754915625.651037,0.06522881113340047,0.01299264698277001,1
1754915625.7967615,0.03984533349472068,0.008512042887165311,1
1754915625.8111675,0.04808499021373009,0.008512042887165311,1
1754915625.9974906,0.03870317576847077,0.021735289120233665,1
1754915626.0108743,0.04762672771231345,0.021735289120220942,1
1754915626.22114,0.04527122617706927,0.015239779219462481,1
1754915626.2308493,0.053533953534971895,0.015239779219449759,1
1754915626.4192467,0.0528061937079141,0.03006128971837743,1
1754915626.4309158,0.06102455230580067,0.030061289718364706,1
1754915626.628694,0.04899709819474713,0.013832760250363521,1
1754915626.630919,0.0572490698665507,0.013832760250376244,1
1754915626.825484,0.05071756548151067,0.034849252326480035,1
1754915626.8308456,0.058868981519006186,0.034849252326492754,1
1754915627.0095134,0.03826931697058817,0.017855741670063423,1
1754915627.0109713,0.04655196870062865,0.017855741670037978,1
1754915627.2006962,0.041309755932176256,0.020908836229084564,1
1754915627.211356,0.049559225359122834,0.020908836229084564,1
1754915627.4202707,0.0497153668420402,0.030628195419373987,1
1754915627.4310045,0.05787379293935004,0.030628195419361265,1
1754915627.6116452,0.050107312844085386,0.02425562892236537,1
1754915627.6316168,0.05842309573839591,0.024255628923739368,1
1754915627.8099349,0.03420713477867019,0.029549025530461084,1
1754915627.8111928,0.04242500559277459,0.029549025530461084,1
1754915628.0196073,0.0455053736977754,0.020369251285951226,1
1754915628.0309014,0.05403133924768119,0.020369251285938503,1
1754915628.215465,0.04740909884954104,0.037670120453555354,1
1754915628.2309158,0.05606104908289736,0.037670120453555354,1
1754915628.4352932,0.05587245322326672,0.020294119204979307,1
1754915628.4508688,0.06414516685951269,0.02029411920499203,1
1754915628.608669,0.04229403341417382,0.03166638417302509,1
1754915628.6109273,0.05050241709480943,0.03166638417303781,1
1754915628.8008156,0.041279627504627985,0.03977381871783023,1
1754915628.8109012,0.04940803762547905,0.03977381871783023,1
1754915629.0314245,0.05510398327659784,0.03936400736634452,1
1754915629.050805,0.06392942537938819,0.03936400736635724,1
1754915629.201806,0.042707806903298916,0.049622951499805446,1
1754915629.2109244,0.05143475492787058,0.049622951499792727,1
1754915629.428007,0.04873722823144452,0.033776912625503086,1
1754915629.4308715,0.056883628497211944,0.03377691262547764,1
1754915629.5954497,0.043431078803065695,0.02774585558844544,1
1754915629.6109104,0.051851064471133385,0.02774585558844544,1
1754915629.8092246,0.04032185935001239,0.010158118475777106,1
1754915629.8109288,0.04745426965388734,0.010158118475789828,1
1754915630.0125704,0.04574238480292565,0.03292313897950594,1
1754915630.031925,0.05391123737877255,0.03292313897949321,1
1754915630.207982,0.03888194710641537,0.03609234675443002,1
1754915630.2114122,0.04707661407683643,0.03609234675443002,1
1754915630.3970966,0.04104421808998678,0.03388619565254135,1
1754915630.4108562,0.04913389442882616,0.03388619565255407,1
1754915630.602531,0.04062024761557364,0.03856487523406369,1
1754915630.6127932,0.051499970066872305,0.03856487523410186,1
1754915630.799228,0.041512554087090925,0.031809818144946524,1
1754915630.810957,0.04969551834720996,0.03180981814495925,1
1754915631.0177302,0.05254991411030726,0.053762046137482006,1
1754915631.0309253,0.06089304733442955,0.05376204613749473,1
1754915631.198634,0.04779844540111646,0.03678902605138704,1
1754915631.2137103,0.055898696938538904,0.03678902605134888,1
1754915631.4003143,0.04456942684556612,0.043721668058822764,1
1754915631.41126,0.05265395967630832,0.043721668058810045,1
1754915631.605119,0.042736382180042054,0.04490329078513319,1
1754915631.6111026,0.050843238348552366,0.04490329078510775,1
1754915631.8408837,0.05502030615414697,0.031447818120119014,1
1754915631.8512628,0.06384121603010738,0.031447818120119014,1
1754915632.0173604,0.04495361157336521,0.03308706352084574,1
1754915632.0308683,0.05310994027562674,0.03308706352084574,1
1754915632.208139,0.03991581375863017,0.02096347774278817,1
1754915632.2109246,0.04868556239721818,0.02096347774278817,1
1754915632.410327,0.04413967620260308,0.04486230965006223,1
1754915632.410828,0.05227156346934854,0.04486230965006223,1
1754915632.6635895,0.06643384358141798,0.013019967739348283,1
1754915632.6714518,0.07466581066312888,0.013019967739310115,1
1754915632.8194525,0.04787494318511932,0.023401855277716776,1
1754915632.8308568,0.05612428168975575,0.023401855277704053,1
1754915633.0326262,0.04819410650153934,0.03038913879853804,1
1754915633.0509233,0.05640930732699008,0.030389138798550763,1
1754915633.2244537,0.05000159082093418,0.03176200682169788,1
1754915633.231008,0.0581737474613355,0.03176200682169788,1
1754915633.464536,0.06667288451906324,0.03432332776037633,1
1754915633.470862,0.07255273558396579,0.03432332776035089,1
1754915633.6202219,0.04769382527610736,0.017049779349388637,1
1754915633.6321173,0.055992137950242625,0.017049779349363196,1
1754915633.8016827,0.04005882479835068,0.025594346001023702,1
1754915633.810898,0.04818815879848513,0.02559434600101098,1
1754915634.000295,0.04052281140572546,0.022220232551011958,1
1754915634.0113416,0.04868607826671018,0.022220232551011958,1
1754915634.2183716,0.04412573922168233,0.018443137939918572,1
1754915634.2310345,0.052340221225667276,0.018443137939918572,1
1754915634.4187737,0.049351260196358736,0.03722615815742819,1
1754915634.4311283,0.057598073116505985,0.03722615815744092,1
1754915634.604526,0.04295000994585264,0.025519213920000894,1
1754915634.6114266,0.05114149947364658,0.025519213920013616,1
1754915634.8271508,0.05055254453268772,0.032506497440885775,1
1754915634.8310344,0.058777327043986784,0.032506497440885775,1
1754915635.0530849,0.06127167413260253,0.009884910909790818,1
1754915635.0711713,0.07037734404597797,0.00988491090842954,1
1754915635.2095408,0.040374793355796246,0.01097091098784829,1
1754915635.2108235,0.048595723346314894,0.01097091098784829,1
1754915635.4048467,0.04107008916548994,0.024870345947552018,1
1754915635.4109137,0.049236231012212486,0.024870345947552018,1
1754915635.5991063,0.04298866911058672,0.02169430798362331,1
1754915635.6109536,0.051179948110196175,0.02169430798362331,1
1754915635.8518283,0.06371464022759735,0.02136645890353903,1
1754915635.8712542,0.07188229394660525,0.021366458903526307,1
1754915635.9991589,0.037237906597155666,0.0265574026728505,1
1754915636.0135386,0.045320035424084984,0.0265574026728505,1
1754915636.5430865,0.016151000227629938,0.03320317673650696,1
1754915636.5516942,0.023689385669816584,0.033203176736519686,1
1754915636.5670807,0.021596770512848355,0.018736836074445398,1
1754915636.5709124,0.03232776747112778,0.018736836074445398,1
1754915636.714229,0.011201977817288584,0.04363287559910371,1
1754915636.7309806,0.016651174324416616,0.04363287559906554,1
1754915636.9144237,0.0055830986383201405,0.0013780710326797634,1
1754915636.932089,0.00907094701461021,0.0013780710326797634,1
1754915637.1331925,0.015278381617856177,0.013914722519042397,1
1754915637.1514587,0.023007703805891264,0.013914722519067842,1
1754915637.3201838,0.011806613853725223,0.02856547828884697,1
1754915637.3309374,0.01703678823243467,0.02856547828885969,1
1754915637.5417922,0.01612004260626539,0.02214510046913676,1
1754915637.5510168,0.024040547427113083,0.02214510046913676,1
1754915637.7064443,0.08284805705222442,0.02227487406340517,1
1754915637.7108984,0.00873324183066848,0.022274874063417893,1
1754915637.9003804,0.08133201629312216,0.038599026181147814,1
1754915637.9109833,0.006025538325263168,0.038599026181147814,1
1754915638.11985,0.007269090032246131,0.02467910065124966,1
1754915638.1308842,0.014168158631121466,0.02467910065124966,1
1754915638.298884,0.08319536440348105,0.03754034685844728,1
1754915638.3108468,0.014102673966413463,0.03754034685846,1
1754915638.509818,0.082057414677027,0.00010408001905772532,1
1754915638.5108988,0.007967499723341792,0.00010408001903228088,1
1754915638.7033527,0.07821565622598377,0.003457702900147264,1
1754915638.7111242,0.00877934134041446,0.0034577029001727085,1
1754915638.9145236,0.007136017058434893,0.024692761029805964,1
1754915638.930961,0.013036740438020413,0.024692761029818686,1
1754915639.1140437,0.006820091381662217,0.025157213893392275,1
1754915639.130944,0.014104134367430516,0.025157213893379552,1
1754915639.3140924,0.009350534314426081,0.023982421356188246,1
1754915639.331365,0.015921435761489,0.02398242135620097,1
1754915639.5535512,0.02739919109530217,0.03536834670265039,1
1754915639.5710325,0.035026945416383765,0.03536834670261223,1
1754915639.7995083,0.038764820510736084,0.012384760145595652,1
1754915639.8111675,0.04698433601420517,0.012384760145595652,1
1754915639.9067914,0.08107011370177593,0.01199543936293037,1
1754915639.9109132,0.00934909604129738,0.01199543936293037,1
1754915640.1086452,0.078090965383705,0.013552722493680554,1
1754915640.1109195,0.006235058636571501,0.013552722493693277,1
1754915640.3591802,0.023998021530787183,0.016510194404359687,1
1754915640.3718288,0.032123717756797864,0.016510194405720963,1
1754915640.5417295,0.019747872940810596,0.02182408157990183,1
1754915640.5509503,0.027580534741836592,0.02182408157990183,1
1754915640.744896,0.021386402660436548,0.018224571887152444,1
1754915640.750856,0.028871964159605478,0.01822457188713972,1
1754915640.9053888,0.08475128023348545,0.03648849772769021,1
1754915640.9115639,0.012187016046743184,0.03648849772766476,1
1754915641.1366124,0.022202489390809644,0.04449347943485609,1
1754915641.1510904,0.029542648702113015,0.04449347943485609,1
1754915641.3258908,0.012789690354565857,0.01321121303610864,1
1754915641.3309178,0.019483488684256277,0.013211213036095917,1
1754915641.5364492,0.01905374441541024,0.04057295085107794,1
1754915641.5512614,0.026379766493300802,0.04057295085109067,1
1754915641.7804742,0.032052102076181296,0.021926534416892244,1
1754915641.7914426,0.040213920049527944,0.021926534416892244,1
1754915641.9331355,0.0163100789883561,0.005691174759733767,1
1754915641.9508996,0.024380515153363726,0.005691174759721045,1
1754915642.097416,0.08440914850087698,0.03506098818935099,1
1754915642.1108773,0.010453535952192857,0.03506098818935099,1
1754915642.3023486,0.08359889343275778,0.027383855563617932,1
1754915642.3113372,0.012847031816776294,0.027383855563630655,1
1754915642.5007415,0.08231746378222714,0.03085359166061041,1
1754915642.5108378,0.011467868151333521,0.03085359166061041,1
1754915642.7130983,0.013030507922976874,0.04083249803813898,1
1754915642.7311778,0.02002983495692518,0.040832498038151706,1
1754915642.9193444,0.00821301656822121,0.011852005389813047,1
1754915642.930956,0.015695417940930035,0.01185200538982577,1
1754915643.1273115,0.009069950877432204,0.03431649757004859,1
1754915643.130862,0.01424794258237974,0.03431649757006132,1
1754915643.328213,0.011101804841183944,0.03560740332325734,1
1754915643.330842,0.01767250286995001,0.03560740332325734,1
1754915643.520493,0.005992494358689927,0.011954458227592238,1
1754915643.531334,0.016565555712658185,0.011954458227617683,1
1754915643.7020283,0.08134762598798681,0.01675608121416209,1
1754915643.710985,0.005175508391795485,0.01675608121416209,1
1754915643.9513767,0.02062582297784624,0.03339442203237676,1
1754915643.971981,0.028422546918778335,0.03339442203237676,1
1754915644.1046758,0.07699158547267296,0.010649892096247024,1
1754915644.110996,0.006578075968213478,0.010649892096259746,1
1754915644.395611,0.041586664569534124,0.0004387592871542949,1
1754915644.4109323,0.04975697752464537,0.00043875928716701715,1
1754915644.5173445,0.015714154388347442,0.038482912964112596,1
1754915644.5312378,0.02143611875833125,0.03848291296415076,1
1754915644.711613,0.014445969173910517,0.03855804504505907,1
1754915644.7309263,0.020961856673930454,0.03855804504505907,1
1754915644.981952,0.034942480157582084,0.041515516955712754,1
1754915644.9909112,0.043036296247369044,0.041515516955712754,1
1754915645.1124213,0.010595689858833735,0.00797245794179286,1
1754915645.131263,0.018187673087939494,0.007972457941767415,1
1754915645.339647,0.021046305396215156,0.04978687604064909,1
1754915645.3518677,0.02812047623468305,0.04978687604064909,1
1754915645.500801,0.009496614266902945,0.029692459502420686,1
1754915645.5109751,0.014113179767086764,0.029692459502407963,1
1754915645.705134,0.010049010933018574,0.02733603604555565,1
1754915645.7108645,0.014804472640971723,0.02733604423879173,1
1754915645.9500966,0.021721877878139943,0.04015630931094383,1
1754915645.9513366,0.029411989324283832,0.04015630931093111,1
1754915646.107509,0.08443587378274407,0.0424854038179309,1
1754915646.1109853,0.014015006042712906,0.04248540381794362,1
1754915646.3165193,0.015282571286000619,0.04500574362167833,1
1754915646.3308897,0.02214060405379761,0.04500574362167833,1
1754915646.5059488,0.010435111880074255,0.039650875312426496,1
1754915646.5112007,0.015488720785310805,0.039650875312426496,1
1754915646.7271957,0.017166908293541443,0.04021095082567793,1
1754915646.7310102,0.023473020412274698,0.04021095082566521,1
1754915646.9302254,0.009627937598248213,0.029002610397559785,1
1754915646.9318562,0.015370671298962572,0.029002610397559785,1
1754915647.1269643,0.014811061618437002,0.040989592390792216,1
1754915647.13084,0.021930076751918725,0.0409895923907795,1
1754915647.3350282,0.019002463863307,0.024508345923462394,1
1754915647.3509383,0.027096415114548147,0.02450834592342423,1
1754915647.5378637,0.019017647742718375,0.022814459009210176,1
1754915647.550921,0.026856428224452934,0.022814459009172013,1
1754915647.7067978,0.009024840751446314,0.035628351848416465,1
1754915647.7108693,0.01362418003285383,0.035627893892090486,1
1754915647.9078429,0.009179460758654672,0.022397894008183032,1
1754915647.9110036,0.013017850261048325,0.022397817469686734,1
1754915648.1157043,0.013405426427141527,0.03952110171880692,1
1754915648.131186,0.0201827881648333,0.039521101718819646,1
1754915648.304164,0.08303078449051901,0.039206913015650505,1
1754915648.3113256,0.016468222125908694,0.039206913015663224,1
1754915648.4992988,0.013758717391336382,0.04204144152129485,1
1754915648.5112066,0.018567145749492753,0.04204144152129485,1
1754915648.7019517,0.08737393159878303,0.04400853600230941,1
1754915648.710944,0.013260885493320025,0.044008536002334855,1
1754915648.8974288,0.08408504749013895,0.03797064877613264,1
1754915648.9120312,0.011525239275616488,0.03797064877614536,1
1754915649.112889,0.007437027563182243,0.015950118892036975,1
1754915649.1308675,0.015098765085934265,0.01595011889206242,1
1754915649.3073528,0.007260902151129205,0.027056006482566765,1
1754915649.310823,0.01286929419994885,0.027056006482592206,1
1754915649.5118008,0.08098534315563122,0.003560155737773789,1
1754915649.5157275,0.007228214334402468,0.003560155737773789,1
1754915649.69933,0.007870854918634537,0.028804534910204526,1
1754915649.7108626,0.013919361690471206,0.028804534910191807,1
1754915649.9174924,0.007643490826661616,0.014071816870525191,1
1754915649.9309096,0.014271860088611584,0.014071816870512469,1
1754915650.1201975,0.011842647935526165,0.04335966803155259,1
1754915650.1309264,0.017791508657323624,0.04335966803155259,1
1754915650.3036263,0.08082037588571146,0.028592799046023187,1
1754915650.3109553,0.010157670932845605,0.02859279904739719,1
1754915650.5044837,0.08250949313619867,0.036481667538698304,1
1754915650.51086,0.014248721483116667,0.036481667538698304,1
1754915650.7284098,0.01346043645515884,0.03500634667784833,1
1754915650.7310252,0.021115686795257264,0.03500634667782288,1
1754915650.925107,0.007023776353771454,0.027390685751833777,1
1754915650.93088,0.011965643851913918,0.0273906857518465,1
1754915651.1119733,0.009984919879006486,0.005643363434576789,1
1754915651.1308796,0.01739050641199986,0.005643363434589511,1
1754915651.313682,0.015104658356497342,0.03094238412038035,1
1754915651.3312504,0.02232538677896015,0.03094238412036763,1
1754915651.4979985,0.009017854926581371,0.03745838458859796,1
1754915651.5108633,0.0150288450070376,0.037458384588610685,1
1754915651.702499,0.08696812647021707,0.022657364657218498,1
1754915651.7111697,0.011672085389472451,0.022657364657205775,1
1754915651.9400556,0.018490493987492633,0.020225817312732125,1
1754915651.9508905,0.02587746670034927,0.020225817312744844,1
1754915652.1341639,0.013450452581401014,0.03180981814511192,1
1754915652.1508186,0.02061702136456025,0.03180981814512464,1
1754915652.3032184,0.0068962823478977055,0.011838345012020076,1
1754915652.3109858,0.01235873662689692,0.011838345012045521,1
1754915652.5063014,0.0857022638009262,0.005383816246396193,1
1754915652.5113437,0.010463257883874106,0.005383816246396193,1
1754915652.731943,0.022824248785155654,0.03267725216977987,1
1754915652.7511795,0.030325258279677313,0.032677252171153866,1
1754915652.9146807,0.013820477566937788,0.04045683763572206,1
1754915652.931218,0.019063827203061913,0.04045683763572206,1
1754915653.1262782,0.016945984896164057,0.0445891020835416,1
1754915653.1313403,0.02318453601765804,0.044589102083528884,1
1754915653.3540864,0.03144117113092352,0.02770487445511742,1
1754915653.3709855,0.03934243243764179,0.02770487445511742,1
1754915653.5280652,0.01622656147929031,0.0353615165132641,1
1754915653.5308936,0.022877900096216246,0.035361516513276826,1
1754915653.7440386,0.01938789582087194,0.038544384666540935,1
