time_ns,joint_name,hardware_position,ros_position,error
1783419910419048654,arm_link3_to_arm4_joint,,,
1783419910419048654,arm_link4_to_armFork_joint,,,
1783419910519042953,base_to_cylinder_joint,,,
1783419910519042953,cylinder_to_arm1_joint,,,
1783419910519042953,arm_link1_to_arm2_joint,,,
1783419910519042953,arm_link2_to_arm3_joint,,,
1783419910519042953,arm_link3_to_arm4_joint,,,
1783419910519042953,arm_link4_to_armFork_joint,,,
1783419910619016924,base_to_cylinder_joint,,,
1783419910619016924,cylinder_to_arm1_joint,,,
1783419910619016924,arm_link1_to_arm2_joint,,,
1783419910619016924,arm_link2_to_arm3_joint,,,
1783419910619016924,arm_link3_to_arm4_joint,,,
1783419910619016924,arm_link4_to_armFork_joint,,,
1783419910719040397,base_to_cylinder_joint,,,
1783419910719040397,cylinder_to_arm1_joint,,,
1783419910719040397,arm_link1_to_arm2_joint,,,
1783419910719040397,arm_link2_to_arm3_joint,,,
1783419910719040397,arm_link3_to_arm4_joint,,,
1783419910719040397,arm_link4_to_armFork_joint,,,
1783419910819052391,base_to_cylinder_joint,,,
1783419910819052391,cylinder_to_arm1_joint,,,
1783419910819052391,arm_link1_to_arm2_joint,,,
1783419910819052391,arm_link2_to_arm3_joint,,,
1783419910819052391,arm_link3_to_arm4_joint,,,
1783419910819052391,arm_link4_to_armFork_joint,,,
1783419910919058795,base_to_cylinder_joint,,,
1783419910919058795,cylinder_to_arm1_joint,,,
1783419910919058795,arm_link1_to_arm2_joint,,,
1783419910919058795,arm_link2_to_arm3_joint,,,
1783419910919058795,arm_link3_to_arm4_joint,,,
1783419910919058795,arm_link4_to_armFork_joint,,,
1783419911019057898,base_to_cylinder_joint,,,
1783419911019057898,cylinder_to_arm1_joint,,,
1783419911019057898,arm_link1_to_arm2_joint,,,
1783419911019057898,arm_link2_to_arm3_joint,,,
1783419911019057898,arm_link3_to_arm4_joint,,,
1783419911019057898,arm_link4_to_armFork_joint,,,
1783419911119038326,base_to_cylinder_joint,,,
1783419911119038326,cylinder_to_arm1_joint,,,
1783419911119038326,arm_link1_to_arm2_joint,,,
1783419911119038326,arm_link2_to_arm3_joint,,,
1783419911119038326,arm_link3_to_arm4_joint,,,
1783419911119038326,arm_link4_to_armFork_joint,,,
1783419911219038896,base_to_cylinder_joint,,,
1783419911219038896,cylinder_to_arm1_joint,,,
1783419911219038896,arm_link1_to_arm2_joint,,,
1783419911219038896,arm_link2_to_arm3_joint,,,
1783419911219038896,arm_link3_to_arm4_joint,,,
1783419911219038896,arm_link4_to_armFork_joint,,,
1783419911319083006,base_to_cylinder_joint,,,
1783419911319083006,cylinder_to_arm1_joint,,,
1783419911319083006,arm_link1_to_arm2_joint,,,
1783419911319083006,arm_link2_to_arm3_joint,,,
1783419911319083006,arm_link3_to_arm4_joint,,,
1783419911319083006,arm_link4_to_armFork_joint,,,
1783419911419044339,base_to_cylinder_joint,,,
1783419911419044339,cylinder_to_arm1_joint,,,
1783419911419044339,arm_link1_to_arm2_joint,,,
1783419911419044339,arm_link2_to_arm3_joint,,,
1783419911419044339,arm_link3_to_arm4_joint,,,
1783419911419044339,arm_link4_to_armFork_joint,,,
1783419911519062621,base_to_cylinder_joint,,,
1783419911519062621,cylinder_to_arm1_joint,,,
1783419911519062621,arm_link1_to_arm2_joint,,,
1783419911519062621,arm_link2_to_arm3_joint,,,
1783419911519062621,arm_link3_to_arm4_joint,,,
1783419911519062621,arm_link4_to_armFork_joint,,,
1783419911619075753,base_to_cylinder_joint,,,
1783419911619075753,cylinder_to_arm1_joint,,,
1783419911619075753,arm_link1_to_arm2_joint,,,
1783419911619075753,arm_link2_to_arm3_joint,,,
1783419911619075753,arm_link3_to_arm4_joint,,,
1783419911619075753,arm_link4_to_armFork_joint,,,
1783419911719075292,base_to_cylinder_joint,,,
1783419911719075292,cylinder_to_arm1_joint,,,
1783419911719075292,arm_link1_to_arm2_joint,,,
1783419911719075292,arm_link2_to_arm3_joint,,,
1783419911719075292,arm_link3_to_arm4_joint,,,
1783419911719075292,arm_link4_to_armFork_joint,,,
1783419911819068610,base_to_cylinder_joint,,,
1783419911819068610,cylinder_to_arm1_joint,,,
1783419911819068610,arm_link1_to_arm2_joint,,,
1783419911819068610,arm_link2_to_arm3_joint,,,
1783419911819068610,arm_link3_to_arm4_joint,,,
1783419911819068610,arm_link4_to_armFork_joint,,,
1783419911919124917,base_to_cylinder_joint,,,
1783419911919124917,cylinder_to_arm1_joint,,,
1783419911919124917,arm_link1_to_arm2_joint,,,
1783419911919124917,arm_link2_to_arm3_joint,,,
1783419911919124917,arm_link3_to_arm4_joint,,,
1783419911919124917,arm_link4_to_armFork_joint,,,
1783419912019034608,base_to_cylinder_joint,,,
1783419912019034608,cylinder_to_arm1_joint,,,
1783419912019034608,arm_link1_to_arm2_joint,,,
1783419912019034608,arm_link2_to_arm3_joint,,,
1783419912019034608,arm_link3_to_arm4_joint,,,
1783419912019034608,arm_link4_to_armFork_joint,,,
1783419912119081221,base_to_cylinder_joint,,,
1783419912119081221,cylinder_to_arm1_joint,,,
1783419912119081221,arm_link1_to_arm2_joint,,,
1783419912119081221,arm_link2_to_arm3_joint,,,
1783419912119081221,arm_link3_to_arm4_joint,,,
1783419912119081221,arm_link4_to_armFork_joint,,,
1783419912219058329,base_to_cylinder_joint,,,
1783419912219058329,cylinder_to_arm1_joint,,,
1783419912219058329,arm_link1_to_arm2_joint,,,
1783419912219058329,arm_link2_to_arm3_joint,,,
1783419912219058329,arm_link3_to_arm4_joint,,,
1783419912219058329,arm_link4_to_armFork_joint,,,
1783419912319035378,base_to_cylinder_joint,,,
1783419912319035378,cylinder_to_arm1_joint,,,
1783419912319035378,arm_link1_to_arm2_joint,,,
1783419912319035378,arm_link2_to_arm3_joint,,,
1783419912319035378,arm_link3_to_arm4_joint,,,
1783419912319035378,arm_link4_to_armFork_joint,,,
1783419912419011191,base_to_cylinder_joint,,,
1783419912419011191,cylinder_to_arm1_joint,,,
1783419912419011191,arm_link1_to_arm2_joint,,,
1783419912419011191,arm_link2_to_arm3_joint,,,
1783419912419011191,arm_link3_to_arm4_joint,,,
1783419912419011191,arm_link4_to_armFork_joint,,,
1783419912519034366,base_to_cylinder_joint,,,
1783419912519034366,cylinder_to_arm1_joint,,,
1783419912519034366,arm_link1_to_arm2_joint,,,
1783419912519034366,arm_link2_to_arm3_joint,,,
1783419912519034366,arm_link3_to_arm4_joint,,,
1783419912519034366,arm_link4_to_armFork_joint,,,
1783419912619036383,base_to_cylinder_joint,,,
1783419912619036383,cylinder_to_arm1_joint,,,
1783419912619036383,arm_link1_to_arm2_joint,,,
1783419912619036383,arm_link2_to_arm3_joint,,,
1783419912619036383,arm_link3_to_arm4_joint,,,
1783419912619036383,arm_link4_to_armFork_joint,,,
1783419912719080262,base_to_cylinder_joint,,,
1783419912719080262,cylinder_to_arm1_joint,,,
1783419912719080262,arm_link1_to_arm2_joint,,,
1783419912719080262,arm_link2_to_arm3_joint,,,
1783419912719080262,arm_link3_to_arm4_joint,,,
1783419912719080262,arm_link4_to_armFork_joint,,,
1783419912819125692,base_to_cylinder_joint,,,
1783419912819125692,cylinder_to_arm1_joint,,,
1783419912819125692,arm_link1_to_arm2_joint,,,
1783419912819125692,arm_link2_to_arm3_joint,,,
1783419912819125692,arm_link3_to_arm4_joint,,,
1783419912819125692,arm_link4_to_armFork_joint,,,
1783419912919132439,base_to_cylinder_joint,,,
1783419912919132439,cylinder_to_arm1_joint,,,
1783419912919132439,arm_link1_to_arm2_joint,,,
1783419912919132439,arm_link2_to_arm3_joint,,,
1783419912919132439,arm_link3_to_arm4_joint,,,
1783419912919132439,arm_link4_to_armFork_joint,,,
1783419913019165243,base_to_cylinder_joint,,,
1783419913019165243,cylinder_to_arm1_joint,,,
1783419913019165243,arm_link1_to_arm2_joint,,,
1783419913019165243,arm_link2_to_arm3_joint,,,
1783419913019165243,arm_link3_to_arm4_joint,,,
1783419913019165243,arm_link4_to_armFork_joint,,,
1783419913119245735,base_to_cylinder_joint,,,
1783419913119245735,cylinder_to_arm1_joint,,,
1783419913119245735,arm_link1_to_arm2_joint,,,
1783419913119245735,arm_link2_to_arm3_joint,,,
1783419913119245735,arm_link3_to_arm4_joint,,,
1783419913119245735,arm_link4_to_armFork_joint,,,
1783419913219095676,base_to_cylinder_joint,,,
1783419913219095676,cylinder_to_arm1_joint,,,
1783419913219095676,arm_link1_to_arm2_joint,,,
1783419913219095676,arm_link2_to_arm3_joint,,,
1783419913219095676,arm_link3_to_arm4_joint,,,
1783419913219095676,arm_link4_to_armFork_joint,,,
1783419913319054758,base_to_cylinder_joint,,,
1783419913319054758,cylinder_to_arm1_joint,,,
1783419913319054758,arm_link1_to_arm2_joint,,,
1783419913319054758,arm_link2_to_arm3_joint,,,
1783419913319054758,arm_link3_to_arm4_joint,,,
1783419913319054758,arm_link4_to_armFork_joint,,,
1783419913419039116,base_to_cylinder_joint,,,
1783419913419039116,cylinder_to_arm1_joint,,,
1783419913419039116,arm_link1_to_arm2_joint,,,
1783419913419039116,arm_link2_to_arm3_joint,,,
1783419913419039116,arm_link3_to_arm4_joint,,,
1783419913419039116,arm_link4_to_armFork_joint,,,
1783419913519278012,base_to_cylinder_joint,,,
1783419913519278012,cylinder_to_arm1_joint,,,
