trial_id,receive_time_ns,feedback,status
2,1784025710325079132,0.09288641810417175,"Executing trajectory point 3/36 (error=0.0929, tol=0.1500)."
2,1784025710325159713,0.13932962715625763,"Executing trajectory point 4/36 (error=0.1393, tol=0.1500)."
2,1784025710325239444,0.1857728362083435,"Executing trajectory point 5/36 (error=0.1858, tol=0.1500)."
2,1784025710426392269,0.1857728362083435,"Executing trajectory point 5/36 (error=0.1858, tol=0.1500)."
2,1784025710522252265,0.1857728362083435,"Executing trajectory point 5/36 (error=0.1858, tol=0.1500)."
2,1784025710623513595,0.1857728362083435,"Executing trajectory point 5/36 (error=0.1858, tol=0.1500)."
2,1784025710723483602,0.1857728362083435,"Executing trajectory point 5/36 (error=0.1858, tol=0.1500)."
2,1784025710823693552,0.1857728362083435,"Executing trajectory point 5/36 (error=0.1858, tol=0.1500)."
2,1784025710924748944,0.1857728362083435,"Executing trajectory point 5/36 (error=0.1858, tol=0.1500)."
2,1784025711025821518,0.1857728362083435,"Executing trajectory point 5/36 (error=0.1858, tol=0.1500)."
2,1784025711125977166,0.1857728362083435,"Executing trajectory point 5/36 (error=0.1858, tol=0.1500)."
2,1784025711227580850,0.1857728362083435,"Executing trajectory point 5/36 (error=0.1858, tol=0.1500)."
2,1784025711327075532,0.1857728362083435,"Executing trajectory point 5/36 (error=0.1858, tol=0.1500)."
2,1784025711427905971,0.1857728362083435,"Executing trajectory point 5/36 (error=0.1858, tol=0.1500)."
2,1784025711528236778,0.1857728362083435,"Executing trajectory point 5/36 (error=0.1858, tol=0.1500)."
2,1784025711628715323,0.1857728362083435,"Executing trajectory point 5/36 (error=0.1858, tol=0.1500)."
2,1784025711729694752,0.1857728362083435,"Executing trajectory point 5/36 (error=0.1858, tol=0.1500)."
2,1784025711829470644,0.1857728362083435,"Executing trajectory point 5/36 (error=0.1858, tol=0.1500)."
2,1784025711929991449,0.1840275079011917,"Executing trajectory point 5/36 (error=0.1840, tol=0.1500)."
2,1784025712030993100,0.18053683638572693,"Executing trajectory point 5/36 (error=0.1805, tol=0.1500)."
2,1784025712131427312,0.17704617977142334,"Executing trajectory point 5/36 (error=0.1770, tol=0.1500)."
2,1784025712232627887,0.0,Collision predicted; robot stopped and replanning.
2,1784025714572662369,0.0,Collision avoidance replan succeeded; new trajectory has 31 points.
2,1784025714572853239,0.026179935783147812,"Executing trajectory point 1/31 (error=0.0262, tol=0.1500)."
2,1784025714572951133,0.11073724180459976,"Executing trajectory point 2/31 (error=0.1107, tol=0.1500)."
2,1784025714573037606,0.19067440927028656,"Executing trajectory point 3/31 (error=0.1907, tol=0.1500)."
2,1784025714674631522,0.0,Collision predicted; robot stopped and replanning.
3,1784025715762110791,0.0,"Pose validation: True, Valid PoseStamped"
3,1784025715772467620,0.0,Planning trajectory with move_group (GetMotionPlan)...
3,1784025715893207340,0.0,Planning succeeded. Starting trajectory execution.
3,1784025715893372160,0.0017453317996114492,"Executing trajectory point 1/5 (error=0.0017, tol=0.1500)."
3,1784025715893977320,0.04973778873682022,"Executing trajectory point 2/5 (error=0.0497, tol=0.1500)."
3,1784025715894497139,0.09947557747364044,"Executing trajectory point 3/5 (error=0.0995, tol=0.1500)."
3,1784025715894591948,0.14921335875988007,"Executing trajectory point 4/5 (error=0.1492, tol=0.1500)."
3,1784025715894674483,0.19895115494728088,"Executing trajectory point 5/5 (error=0.1990, tol=0.1000)."
3,1784025715995871312,0.19895115494728088,"Executing trajectory point 5/5 (error=0.1990, tol=0.1000)."
3,1784025716096113863,0.19895115494728088,"Executing trajectory point 5/5 (error=0.1990, tol=0.1000)."
3,1784025716199470359,0.19895115494728088,"Executing trajectory point 5/5 (error=0.1990, tol=0.1000)."
3,1784025716296859174,0.19895115494728088,"Executing trajectory point 5/5 (error=0.1990, tol=0.1000)."
3,1784025716400941478,0.19895115494728088,"Executing trajectory point 5/5 (error=0.1990, tol=0.1000)."
3,1784025716497605889,0.19895115494728088,"Executing trajectory point 5/5 (error=0.1990, tol=0.1000)."
3,1784025716598930788,0.19895115494728088,"Executing trajectory point 5/5 (error=0.1990, tol=0.1000)."
3,1784025716699195130,0.19895115494728088,"Executing trajectory point 5/5 (error=0.1990, tol=0.1000)."
3,1784025716801957076,0.19895115494728088,"Executing trajectory point 5/5 (error=0.1990, tol=0.1000)."
3,1784025716904951661,0.19895115494728088,"Executing trajectory point 5/5 (error=0.1990, tol=0.1000)."
3,1784025717006311787,0.19895115494728088,"Executing trajectory point 5/5 (error=0.1990, tol=0.1000)."
3,1784025717105387400,0.19895115494728088,"Executing trajectory point 5/5 (error=0.1990, tol=0.1000)."
3,1784025717204109456,0.19895115494728088,"Executing trajectory point 5/5 (error=0.1990, tol=0.1000)."
3,1784025717306174630,0.19895115494728088,"Executing trajectory point 5/5 (error=0.1990, tol=0.1000)."
3,1784025717405488983,0.1979408860206604,"Executing trajectory point 5/5 (error=0.1979, tol=0.1000)."
3,1784025717505586059,0.1959206908941269,"Executing trajectory point 5/5 (error=0.1959, tol=0.1000)."
3,1784025717606487151,0.19491074979305267,"Executing trajectory point 5/5 (error=0.1949, tol=0.1000)."
3,1784025717706975424,0.19289055466651917,"Executing trajectory point 5/5 (error=0.1929, tol=0.1000)."
3,1784025717806405875,0.18986009061336517,"Executing trajectory point 5/5 (error=0.1899, tol=0.1000)."
3,1784025717913827709,0.18581968545913696,"Executing trajectory point 5/5 (error=0.1858, tol=0.1000)."
3,1784025718009458163,0.18177929520606995,"Executing trajectory point 5/5 (error=0.1818, tol=0.1000)."
3,1784025718110283341,0.17571869492530823,"Executing trajectory point 5/5 (error=0.1757, tol=0.1000)."
3,1784025718211252891,0.1696580946445465,"Executing trajectory point 5/5 (error=0.1697, tol=0.1000)."
3,1784025718311702422,0.16258755326271057,"Executing trajectory point 5/5 (error=0.1626, tol=0.1000)."
3,1784025718414134637,0.15450674295425415,"Executing trajectory point 5/5 (error=0.1545, tol=0.1000)."
3,1784025718509398049,0.14743588864803314,"Executing trajectory point 5/5 (error=0.1474, tol=0.1000)."
3,1784025718609426496,0.14137528836727142,"Executing trajectory point 5/5 (error=0.1414, tol=0.1000)."
3,1784025718710016131,0.136324942111969,"Executing trajectory point 5/5 (error=0.1363, tol=0.1000)."
3,1784025718810439653,0.13228455185890198,"Executing trajectory point 5/5 (error=0.1323, tol=0.1000)."
3,1784025718910770650,0.12824414670467377,"Executing trajectory point 5/5 (error=0.1282, tol=0.1000)."
3,1784025719011319207,0.12521368265151978,"Executing trajectory point 5/5 (error=0.1252, tol=0.1000)."
3,1784025719112003079,0.12016303092241287,"Executing trajectory point 5/5 (error=0.1202, tol=0.1000)."
3,1784025719211841949,0.11410274356603622,"Executing trajectory point 5/5 (error=0.1141, tol=0.1000)."
3,1784025719312613918,0.106021948158741,"Executing trajectory point 5/5 (error=0.1060, tol=0.1000)."
3,1784025719413168516,0.09794114530086517,"Executing trajectory point 5/5 (error=0.0979, tol=0.1000)."
4,1784025720538960972,0.0,"Pose validation: True, Valid PoseStamped"
4,1784025720549344180,0.0,Planning trajectory with move_group (GetMotionPlan)...
4,1784025721109507526,0.0,Planning succeeded. Starting trajectory execution.
4,1784025721109694939,0.0017453276086598635,"Executing trajectory point 1/27 (error=0.0017, tol=0.1500)."
4,1784025721109828340,0.06384102255105972,"Executing trajectory point 2/27 (error=0.0638, tol=0.1500)."
4,1784025721109930983,0.12667177617549896,"Executing trajectory point 3/27 (error=0.1267, tol=0.1500)."
4,1784025721111164938,0.1895025372505188,"Executing trajectory point 4/27 (error=0.1895, tol=0.1500)."
4,1784025721211678018,0.1895025372505188,"Executing trajectory point 4/27 (error=0.1895, tol=0.1500)."
4,1784025721323139531,0.1895025372505188,"Executing trajectory point 4/27 (error=0.1895, tol=0.1500)."
4,1784025721413292657,0.1895025372505188,"Executing trajectory point 4/27 (error=0.1895, tol=0.1500)."
4,1784025721525574756,0.1895025372505188,"Executing trajectory point 4/27 (error=0.1895, tol=0.1500)."
4,1784025721617761923,0.1895025372505188,"Executing trajectory point 4/27 (error=0.1895, tol=0.1500)."
4,1784025721714937898,0.1895025372505188,"Executing trajectory point 4/27 (error=0.1895, tol=0.1500)."
4,1784025721814896784,0.1895025372505188,"Executing trajectory point 4/27 (error=0.1895, tol=0.1500)."
4,1784025721915183598,0.1895025372505188,"Executing trajectory point 4/27 (error=0.1895, tol=0.1500)."
4,1784025722016547481,0.1895025372505188,"Executing trajectory point 4/27 (error=0.1895, tol=0.1500)."
4,1784025722115959287,0.1895025372505188,"Executing trajectory point 4/27 (error=0.1895, tol=0.1500)."
4,1784025722218043406,0.1884922832250595,"Executing trajectory point 4/27 (error=0.1885, tol=0.1500)."
4,1784025722316664152,0.1874823421239853,"Executing trajectory point 4/27 (error=0.1875, tol=0.1500)."
4,1784025722417663488,0.18546214699745178,"Executing trajectory point 4/27 (error=0.1855, tol=0.1500)."
4,1784025722518169355,0.18344193696975708,"Executing trajectory point 4/27 (error=0.1834, tol=0.1500)."
4,1784025722618044714,0.18041148781776428,"Executing trajectory point 4/27 (error=0.1804, tol=0.1500)."
4,1784025722719242224,0.17637108266353607,"Executing trajectory point 4/27 (error=0.1764, tol=0.1500)."
4,1784025722819105570,0.17031048238277435,"Executing trajectory point 4/27 (error=0.1703, tol=0.1500)."
4,1784025722924794049,0.16526013612747192,"Executing trajectory point 4/27 (error=0.1653, tol=0.1500)."
4,1784025723036970749,0.1591995358467102,"Executing trajectory point 4/27 (error=0.1592, tol=0.1500)."
4,1784025723123542038,0.1531389355659485,"Executing trajectory point 4/27 (error=0.1531, tol=0.1500)."
4,1784025723226601094,0.148088276386261,"Executing trajectory point 4/27 (error=0.1481, tol=0.1500)."
4,1784025723226770533,0.21091903746128082,"Executing trajectory point 5/27 (error=0.2109, tol=0.1500)."
4,1784025723321552929,0.2048584371805191,"Executing trajectory point 5/27 (error=0.2049, tol=0.1500)."
4,1784025723422036484,0.2008180469274521,"Executing trajectory point 5/27 (error=0.2008, tol=0.1500)."
4,1784025723523008558,0.19576770067214966,"Executing trajectory point 5/27 (error=0.1958, tol=0.1500)."
4,1784025723623745520,0.19172729551792145,"Executing trajectory point 5/27 (error=0.1917, tol=0.1500)."
4,1784025723725341130,0.18869684636592865,"Executing trajectory point 5/27 (error=0.1887, tol=0.1500)."
4,1784025723827726256,0.18566638231277466,"Executing trajectory point 5/27 (error=0.1857, tol=0.1500)."
4,1784025723941589423,0.18364618718624115,"Executing trajectory point 5/27 (error=0.1836, tol=0.1500)."
4,1784025724026337909,0.18162597715854645,"Executing trajectory point 5/27 (error=0.1816, tol=0.1500)."
4,1784025724127094859,0.17859584093093872,"Executing trajectory point 5/27 (error=0.1786, tol=0.1500)."
4,1784025724226612203,0.17556537687778473,"Executing trajectory point 5/27 (error=0.1756, tol=0.1500)."
4,1784025724340434273,0.172535240650177,"Executing trajectory point 5/27 (error=0.1725, tol=0.1500)."
4,1784025724428459340,0.1684948354959488,"Executing trajectory point 5/27 (error=0.1685, tol=0.1500)."
4,1784025724528822959,0.1634441763162613,"Executing trajectory point 5/27 (error=0.1634, tol=0.1500)."
4,1784025724629311423,0.15839384496212006,"Executing trajectory point 5/27 (error=0.1584, tol=0.1500)."
4,1784025724729529748,0.15334318578243256,"Executing trajectory point 5/27 (error=0.1533, tol=0.1500)."
4,1784025724830134471,0.14829283952713013,"Executing trajectory point 5/27 (error=0.1483, tol=0.1500)."
4,1784025724830319940,0.21112360060214996,"Executing trajectory point 6/27 (error=0.2111, tol=0.1500)."
4,1784025724932345629,0.0,Collision predicted; robot stopped and replanning.
4,1784025727614881585,0.0,Collision avoidance replan succeeded; new trajectory has 35 points.
4,1784025727615017421,0.02222220040857792,"Executing trajectory point 1/35 (error=0.0222, tol=0.1500)."
4,1784025727615104605,0.11406063288450241,"Executing trajectory point 2/35 (error=0.1141, tol=0.1500)."
4,1784025727615189505,0.22812126576900482,"Executing trajectory point 3/35 (error=0.2281, tol=0.1500)."
4,1784025727713716244,0.22812126576900482,"Executing trajectory point 3/35 (error=0.2281, tol=0.1500)."
4,1784025727814372273,0.22812126576900482,"Executing trajectory point 3/35 (error=0.2281, tol=0.1500)."
4,1784025727920395192,0.0,Collision predicted; robot stopped and replanning.
4,1784025730644216313,0.0,Collision avoidance replan succeeded; new trajectory has 37 points.
4,1784025730644353942,0.0,"Executing trajectory point 1/37 (error=0.0000, tol=0.1500)."
4,1784025730644447548,0.08393189311027527,"Executing trajectory point 2/37 (error=0.0839, tol=0.1500)."
4,1784025730645804164,0.16786378622055054,"Executing trajectory point 3/37 (error=0.1679, tol=0.1500)."
4,1784025730762681228,0.0,Collision predicted; robot stopped and replanning.
4,1784025733123970479,0.0,Collision avoidance replan succeeded; new trajectory has 33 points.
4,1784025733127033909,0.0,"Executing trajectory point 1/33 (error=0.0000, tol=0.1500)."
4,1784025733127187979,0.11650532484054565,"Executing trajectory point 2/33 (error=0.1165, tol=0.1500)."
4,1784025733127286956,0.15276606380939484,"Executing trajectory point 3/33 (error=0.1528, tol=0.1500)."
4,1784025733224781780,0.15276606380939484,"Executing trajectory point 3/33 (error=0.1528, tol=0.1500)."
4,1784025733325246540,0.15276606380939484,"Executing trajectory point 3/33 (error=0.1528, tol=0.1500)."
4,1784025733425962973,0.15276606380939484,"Executing trajectory point 3/33 (error=0.1528, tol=0.1500)."
